id,tenant_id,metric_month,metric_name,metric_value,dimensions,created_at
257977bd-8432-4dd9-9ff0-514d49030c5b,d7776fc7-10f3-4055-a283-40ef9b4f9fc7,2025-12-01,api_calls,76595,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
1e672793-8c3f-44f1-9310-55b7b59e170a,db098138-3247-49db-aeed-cd680ece8578,2026-02-01,error_rate,0.2656,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
787b7501-f5d6-4618-9a12-50d262c85e98,e6eb50a4-f759-4280-8809-de70c1b3c0a3,2026-03-01,lead_conversion_rate,0.1421,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c7518fe2-5580-41e9-8fca-5ce5b4a478d0,2dfddefc-ee69-43cf-b146-5ef9faecdc91,2025-11-01,trial_to_paid_conversion,71839,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
aedb67ce-f040-4f21-94ab-c6a7e977933f,300e3547-097d-4caf-99af-6bd6d85b21b4,2025-09-01,retention_rate,0.6683,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
75b41ae5-62a6-40ff-aea7-d1490f214d1d,3b726656-0525-4c19-8ae5-c51636a498b6,2026-03-01,churn_rate,0.7534,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
92e1ec2e-1a51-4777-9795-90afc2f94d28,ba7f53cc-aa16-47c1-8b83-802aa1fc8964,2025-12-01,messages_sent,24728,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ae1c5f9b-f914-4baf-8071-7a6b8426a9b0,3061de82-ef7d-4fcb-95e1-160c1ef84642,2026-03-01,agent_resolution_rate,0.3285,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
34d88d83-132c-40ac-bcdc-42d6487dab4f,c5ee8942-c494-429b-a461-c0c51e582cb7,2026-01-01,document_index_success_rate,0.3167,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
bd31fa9b-500f-493c-a5fb-5431385724ab,8edf6e58-2ac0-4c3e-bc8c-9b49971ba686,2025-11-01,daily_active_users,62303,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
5da6c453-c958-4e2b-af93-a0d11f0f86df,e8a7caed-a35a-4114-983d-87b5592f9fb4,2025-07-01,monthly_active_users,19778,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
fd77f179-8590-46e7-ab10-cc8056c60644,0eb9eb61-c9bd-4d7f-9a5a-b5ad8d283908,2025-07-01,session_duration_seconds,29559,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
f97b092a-8a43-4e90-8a3d-8ce8918551f6,89c0a26e-82d0-4b54-8c83-233fbbaa8fa1,2025-11-01,login_frequency,63860,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
3e1629fc-3276-433e-8048-877574f82210,b4d26f03-721e-4ec9-bb8d-80c5516fc888,2025-09-01,api_calls,68660,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
3ad0065a-6cc1-4d1e-a7a8-5335b2fa9bce,04dd99d8-e788-4efc-a4d0-001c3c18193f,2025-08-01,error_rate,0.4119,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
f2092b3a-6598-4dad-87c5-518eae40f050,fe3328e1-275e-4453-b1b8-4d8cd3b66e51,2025-10-01,lead_conversion_rate,0.9161,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
6c454a7f-3ac1-4a86-a923-46d5d2e8afe7,80cc741a-3438-441b-a0fa-837a7473a74c,2026-05-01,trial_to_paid_conversion,17636,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
674cc0f7-7090-4131-8074-4b3f5d5039c4,e7c244f4-7ab6-472f-97b6-d40f50f3bacd,2026-06-01,retention_rate,0.9164,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
7d31f5c2-adae-44bd-bf91-c9ff759fa9b1,ab1613bd-0d7f-4961-81ac-5c9c9ac0e86b,2025-10-01,churn_rate,0.3132,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
4bdbe150-dfe3-43d7-878b-1c929e7d3842,9cb82758-e9e3-4eb6-9ec4-f18e462a8d47,2026-05-01,messages_sent,1874,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
099fab01-0def-4d71-8440-63d177dee158,4bdad2a1-10e2-4dfe-8be0-187007dfdc58,2025-08-01,agent_resolution_rate,0.9206,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
546c0320-217e-492a-91e9-3893a5da0c2f,7afba23c-80a1-48b3-9e9a-2fbe75736c54,2026-01-01,document_index_success_rate,0.8334,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
493dd06f-d89d-49fb-9195-6209b046f33c,1b862885-d7f5-410c-b03c-86fc54e37304,2026-03-01,daily_active_users,24674,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
8cb1233e-371a-42c6-9be4-a36a61fa84f0,ca05aa9e-32eb-4a6e-8127-727556e78c84,2025-12-01,monthly_active_users,43249,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
e0ad64de-7323-4e6f-809c-3676dc7b269d,91c198b0-3649-4b32-b975-3a87a170fc03,2026-06-01,session_duration_seconds,19356,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
50aee36a-3484-4641-8a31-5ebafbc0c8c5,4508cf8c-12c9-4fdd-8277-5ef473a80b0f,2026-01-01,login_frequency,52218,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
6b082736-5a97-4774-8ec6-ec3a4654f201,1ef15dfa-b86f-4567-b5c1-fad9584fa22d,2025-12-01,api_calls,1575,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
472c3396-a8dd-4897-a0bc-6454bd94da18,ebbdd10b-8731-4621-ba3f-fa3654e5caa4,2025-08-01,error_rate,0.2141,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
f123f87f-c1f5-42bb-a7ff-4706147a2cda,3c71d89d-56db-47ef-b3fa-4d019331309e,2025-09-01,lead_conversion_rate,0.5146,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
b2267c2c-4566-43b0-b559-6c96dfb2fa1c,0c2fc920-213f-4b1a-b361-f9eb10b5c750,2025-12-01,trial_to_paid_conversion,45596,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
bf9961b4-0a5c-4ac1-90e5-4324081c5a0d,0fc3baaf-5ba2-4ab1-8e67-065795535449,2025-12-01,retention_rate,0.1539,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
1ccdc762-938d-49d5-bca0-8339f6681859,6debd8ea-6bb7-4b4a-9dbd-fac93a527370,2025-07-01,churn_rate,0.0891,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
fab69502-2dda-4ae4-88be-95931d5c1d74,33d856ec-8a52-43f3-a477-a4a692e38471,2026-05-01,messages_sent,33027,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
551b0850-df42-4514-b64d-bb770377a360,fab69092-208f-4328-a40a-e2ac02a862d4,2026-06-01,agent_resolution_rate,0.6817,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
783fd33c-0dcb-47ba-acf1-37472b6991c6,2f2f84d1-e120-495f-98c0-85821c95f040,2026-06-01,document_index_success_rate,0.5545,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c9f889f1-2eae-4cdb-bc12-033c3e077927,cc355111-e090-40b5-9959-364cab75930b,2025-08-01,daily_active_users,35112,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
27459029-f36e-4cee-b8ba-d74b05e7a05d,88a0ef22-84eb-459c-b7de-e7f020441ded,2026-02-01,monthly_active_users,71792,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
1372afaf-be39-4447-b3e2-a70464f2fbe4,5775803d-3c13-4d3a-b206-4961635114ea,2025-11-01,session_duration_seconds,74680,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
254e5a39-d432-42d9-8062-0bc15400a668,56ae2f5a-7801-4612-9db5-28fab3ccca32,2026-06-01,login_frequency,77680,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
5e1caff0-cf5b-44e0-b900-39f9f6214c9d,e5d148a2-386a-4673-96cd-23000b7ce5a7,2025-08-01,api_calls,52623,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
de549c91-11c9-4590-bef4-1f5429ac4f6e,1cab3e5b-f25a-4f1f-a138-a3fc72292e98,2025-07-01,error_rate,0.4442,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
408b846a-9a69-4fcc-a858-3895a720251c,49e81fa7-769d-4307-91a3-07414f98105f,2026-06-01,lead_conversion_rate,0.8545,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a81fa393-c4ac-4397-8c60-2222b1a5b6ba,4f9f0169-3d31-4122-a2ed-e8cf1baf593b,2025-12-01,trial_to_paid_conversion,15168,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
bdd473fe-6185-44d4-8c78-49eb25bd77ce,f3ae9244-36e3-44a1-bed8-519e5307f539,2025-08-01,retention_rate,0.6115,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
1ec5d831-aeeb-4a6e-9ba8-99cd638faa85,bd84fbcf-ca17-43b5-875b-28e93a39d421,2026-01-01,churn_rate,0.5504,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
98544cbf-a844-4f79-aca3-7ab7c4d72df1,71f5c63b-3426-49b4-abf4-cb62f7c3c6fc,2025-09-01,messages_sent,5800,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
c7b983aa-58ca-4159-91c2-dc199ad95770,6cb61f02-abab-4050-96d6-acc6f11d01d4,2026-03-01,agent_resolution_rate,0.745,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
0c866fa9-94ee-4de2-b7f8-ad1809815c5f,9d0af198-5ab5-4227-ba1f-e23f6c976613,2026-02-01,document_index_success_rate,0.4077,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
89d6105d-73ce-432f-9f93-f9ecde24f334,384e22c4-5d20-48ef-a4e4-5dd5aa71b3f2,2026-04-01,daily_active_users,42950,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
ca795ace-acfe-4743-9e72-26bce1fda819,d1e3e4f6-9072-452b-aae8-e46dccd707d5,2026-03-01,monthly_active_users,21311,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
b3aaa154-07ea-473c-ae20-d34b9898d782,ddc0787f-a755-4721-b28a-f660b4a9d30d,2025-12-01,session_duration_seconds,57748,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
cc6bb862-557c-4934-b4ff-9fb29a8210ae,2418f933-5cc4-40f7-9a31-ece53813724a,2025-07-01,login_frequency,70344,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
40c56e68-2d34-47e4-af94-0c35562ed48f,fadd0c12-dc85-4c14-aec5-9951d1c87267,2026-06-01,api_calls,7906,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
f62d7170-dcfb-4126-8044-834d53a2328a,d4d78891-b981-48b6-b507-1367b4c9879e,2025-07-01,error_rate,0.2373,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
af4b598c-da14-4360-9922-7506e013dad0,b32969b5-093f-4e25-b64f-5875be374225,2026-06-01,lead_conversion_rate,0.116,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
9a73c597-62cb-407d-912d-60ca02fdd1a0,17b421a8-cfd9-4c65-a329-9c1bdd88a92c,2025-10-01,trial_to_paid_conversion,32465,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
be9d57ce-b68d-4197-830e-bab7aee37937,562fc6ca-35a9-461e-ac1f-152a3d5035a2,2026-01-01,retention_rate,0.8686,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
fa8300c6-cfe2-433e-b9c0-3a87998c195c,d4c2b8eb-d470-4943-b146-aa25ff9715c7,2026-06-01,churn_rate,0.8053,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
90087ad2-e28f-44bf-b50b-f16894b73b7f,a61c7c0b-ae46-466c-bee6-bb046c109722,2026-01-01,messages_sent,14088,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
33000cb4-726d-4523-ae36-8e96793f19ff,3de0010f-697c-403c-bf49-fab3736ccf40,2026-02-01,agent_resolution_rate,0.224,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
003d64c9-88d2-42df-8645-49a13cc217d6,2938aa9e-d5ce-4dc6-8c9f-cf669fb03348,2026-01-01,document_index_success_rate,0.1224,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
eac3d6a5-abc5-4ee5-8c2c-3526ecb2345e,d5bd82cd-388c-4797-86d0-fc012d2ae43f,2025-11-01,daily_active_users,75525,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ee6d33e6-f905-497f-81a7-a12068859f3a,39aff29d-d4ae-4215-92a5-58fbcbc9934f,2025-11-01,monthly_active_users,37466,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
0144cba9-81d8-45a7-980e-909e372b8397,4957e6b9-d8e1-4c3d-b051-e9bcace86ede,2026-06-01,session_duration_seconds,67494,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
6bc70f54-5b27-404a-8f69-646ffbdfe2d7,65434ced-23e1-454c-8516-47c74b1a0b64,2026-05-01,login_frequency,57880,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
7c262e30-5f69-45ba-aa6b-be8ad9c0ec07,100676e2-9081-4f39-b0b5-d583a7615756,2026-01-01,api_calls,50988,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
bebc4c9c-f7cf-4f8a-8e35-e95bd100cf9c,343a8903-ab89-41ac-ad4a-037bee866ea2,2026-05-01,error_rate,0.0565,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
bee6e4ed-44c9-4edd-a698-2b80aad07812,279b8b4e-cc90-4339-95ca-0c7615788a4f,2026-05-01,lead_conversion_rate,0.45,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
8984e57d-4f38-4eea-ace5-bcd57219291c,69d5bf02-badb-419d-8aee-c55ef31f467a,2026-05-01,trial_to_paid_conversion,4382,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
e790ce57-6b2c-4ab6-8255-b89095ffc62f,eb35577c-c146-495d-9be1-b6d1740646ac,2025-09-01,retention_rate,0.0764,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
9eb25d18-9b08-4a3a-8940-1ced44938922,a9cb1fa8-8bb7-47a4-97c7-763b7653d8b8,2026-06-01,churn_rate,0.2217,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
52a98282-60b2-47d4-82f6-be078f79cdb7,466690c2-63f5-49c0-8f39-5ab662668737,2026-03-01,messages_sent,25924,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
06da21e8-76fc-474e-93ed-78b2deaa72db,4e3dfbe0-2a8e-4d94-9f94-e8e8b8311b05,2025-09-01,agent_resolution_rate,0.8607,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
a9209d31-35d4-431a-b6d6-5459003566c4,63ecec8c-cb8e-498e-ba61-9955b0c8955a,2025-08-01,document_index_success_rate,0.6492,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
f9f306c9-d82d-493a-936e-726c634793a0,b22e5fd7-34b2-4a2d-abb7-3e572f78766d,2026-05-01,daily_active_users,66123,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
369595a0-c507-4daa-9838-9e850760427f,f7c5b735-1079-4456-92ae-5cb94ebf9f5a,2026-04-01,monthly_active_users,20999,"{""plan"":""business"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
1738d074-d44c-4cbc-bacb-535575846771,99f78e67-f001-4eea-8918-155188638027,2025-12-01,session_duration_seconds,1150,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
5986c1b2-9360-4c7d-9aa8-e9cd54742e4a,4d4f1264-7f9f-4cbf-b6dd-904ab59b2da5,2025-07-01,login_frequency,71798,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
f9cd91db-7ee7-4b8e-9add-d0b39c84a592,eb37266b-7665-4ec6-a97e-2d6bb274d3d2,2025-11-01,api_calls,60101,"{""plan"":""enterprise"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
8c03c6ef-eec4-49b8-a342-4b8dc3f653f3,6569b8f8-5f11-4869-8d48-55c1dceca251,2025-10-01,error_rate,0.0356,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
45d9f843-c9d9-455e-a951-901f5b388c87,e24dd373-f4dd-40ef-b0c6-fad67f45e6d8,2026-06-01,lead_conversion_rate,0.0513,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
08b1fac7-d014-4d66-90d8-cf5df546033e,81323791-3a0c-464a-8c31-032f74a1b5da,2025-12-01,trial_to_paid_conversion,37385,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
65ae7976-09e9-4378-a089-dbb6316b8abd,536cb0c6-7484-4846-b329-8edd717c4eba,2025-12-01,retention_rate,0.3298,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
8026ebe5-327b-4634-bb40-8c02630e9ce7,362c3d8a-9e0c-4907-8a58-5895d66fdba9,2026-05-01,churn_rate,0.9061,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
65f05ba3-7b37-4b03-af07-e2800be587e4,8c3f6c4b-86c3-4506-8e75-9afdcf7fd191,2025-11-01,messages_sent,5722,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
aa34f6ea-0585-4531-aa07-4b53a6228bd0,2f7c7ddc-90fb-4fd2-9174-1cfe141facd7,2025-12-01,agent_resolution_rate,0.4783,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
9d02901f-d290-45af-9946-62983cf57238,ddaa92aa-9cb0-4ebd-b5c8-485ff262d40e,2026-05-01,document_index_success_rate,0.5263,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
fcfc6f74-1aac-4504-973e-ebbf9b9d1d03,d41d87c1-a34a-4e82-82b1-1e83799fd765,2025-11-01,daily_active_users,61959,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
ab27bb9a-9cc8-479e-a61a-e3283cf44833,5f2ac800-78b7-41b9-aaa7-59a142845db4,2026-05-01,monthly_active_users,67293,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
d0f97164-8c93-43f8-8662-5051439c870a,28f26b8e-1544-4fef-9cc7-f4f320a8c54e,2025-11-01,session_duration_seconds,69076,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
39c337b3-4ce1-4bfc-9d9a-aa766036c12b,dac2ec60-2b90-4e6a-a6fd-73763f7a2392,2026-04-01,login_frequency,76511,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
cc25d0f8-52cb-4558-9077-4deb5216e71c,c21265bd-278b-4eb5-afcb-300755339c8a,2025-12-01,api_calls,79780,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a16e7dbe-6c62-4d7e-8862-45371ab68bb8,97ba5a65-1309-442f-abf7-52dadf910fe0,2026-05-01,error_rate,0.2468,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
4465b270-a47a-40af-8e07-57f63a9cf8dc,882e7137-1872-49be-ba23-69e2812cd486,2026-06-01,lead_conversion_rate,0.3938,"{""plan"":""enterprise"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
51bc2032-71b3-4f48-96b8-e2f290ee5c46,851781db-d9aa-47ab-83db-9e098aa6d406,2026-03-01,trial_to_paid_conversion,79168,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a9f9eb6f-209c-4255-8c37-15b0359a093a,80ade415-e086-42b5-a2a6-9ae1ef48fc78,2026-05-01,retention_rate,0.2187,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
92db10ca-75f3-496b-afe1-68d3be0b1cba,95d6cab5-b5f7-41ff-80e1-5e3e48e27374,2026-06-01,churn_rate,0.259,"{""plan"":""free"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
9b0f6f0a-9d0d-4ea6-af8c-600d83fb0adc,d88443e0-fa84-4551-b17f-a13e52704d6d,2026-05-01,messages_sent,58931,"{""plan"":""free"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
dbacbb95-f2a7-486a-9f4e-fb835093159e,2560c9e5-06c9-46a3-af9e-17252dd1b637,2025-12-01,agent_resolution_rate,0.8468,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
f6da17cd-7daa-4979-97b1-ece670d038f7,f7ebde27-dfa9-4567-a5d6-cac195d55e60,2025-07-01,document_index_success_rate,0.1098,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
036d90cb-f9fb-4e20-9389-f6f352ac4059,5ce29482-0520-445e-a97e-ec0f86b60d05,2025-09-01,daily_active_users,31976,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
b134cb56-346f-48ad-8c3f-dad6d619d7ee,9ca9c0da-a77d-4449-853d-1490a2446a81,2025-12-01,monthly_active_users,55117,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
5c23e162-95d1-45e6-a443-a12b9b705d63,6e5eba1c-0831-4a12-b4f2-e0a784be9853,2025-09-01,session_duration_seconds,58231,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
a880a85c-091f-4f64-aff5-20ec516a0876,47e9a0dd-0375-4138-bc4c-4bef25242547,2026-05-01,login_frequency,25452,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
36acc126-2551-4c9c-a172-a129b13d1329,1171c1e6-4687-45b5-b613-5d4629b294f3,2026-02-01,api_calls,30337,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
1b1113cf-9a31-4ac8-928a-dd46d5776b65,5d73c596-8885-4896-abcc-a27bac0277ae,2026-06-01,error_rate,0.7095,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
960fbead-3f55-4d52-b9b4-369d096e27e0,49a33723-6c13-4376-bddc-ee62e6c489ad,2026-03-01,lead_conversion_rate,0.6013,"{""plan"":""business"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
eb512ed5-39a4-4f48-b159-fe04959345f1,ff1ad3bb-c64b-4556-9c94-2d18cf0827f4,2026-05-01,trial_to_paid_conversion,24772,"{""plan"":""starter"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
be0bf67a-be97-4400-94cb-15c8b0a2f35c,287c049f-86da-4c9a-99a8-360f1e2e1ddb,2025-10-01,retention_rate,0.9259,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
ec41b7d9-d9d7-48fc-b53f-1f74d8ec503f,5a90b0b9-7fe2-40f4-9f3b-7474783c2cb2,2025-09-01,churn_rate,0.4597,"{""plan"":""free"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
af8cb64f-ca31-40b5-b2b1-9570d8397550,3681b4ee-9d03-4a09-a942-9f696287226b,2026-02-01,messages_sent,45861,"{""plan"":""enterprise"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
14e9cd38-e455-419c-b383-12a1e9de3d44,f0a3757c-1d54-435b-a66e-4293b01bdbc6,2026-02-01,agent_resolution_rate,0.8643,"{""plan"":""starter"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
2d993ec4-6bcb-4e7f-beec-5fec007e75f1,8cc790ef-16ff-430a-9c9c-6be4e9a6184d,2026-03-01,document_index_success_rate,0.2022,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
620528c1-dc28-440a-9aaa-b570b2fb32c5,a3cab3b5-85e1-46a5-974f-61a6855925ce,2025-10-01,daily_active_users,14639,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
23f3272e-1cb3-4762-9f2c-f9a5a79b654f,ca3491e6-1c2c-4bcf-b1a3-f0775f633dc4,2025-07-01,monthly_active_users,59895,"{""plan"":""growth"",""segment"":""mid_market""}",2026-06-22T18:00:00+05:30
e2ec2a24-fa23-4639-89bc-83df08d7bff4,ed20fd86-49ed-4379-8df1-31bf50a9112a,2025-09-01,session_duration_seconds,21411,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
25350d23-f46b-4477-98c5-5b24513cb229,9457edb5-884e-4033-b1a2-62a8dd1f2c24,2025-08-01,login_frequency,50411,"{""plan"":""growth"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
64994e8d-970c-442e-9659-b79eafed89eb,d8ac17d2-a511-4056-b269-b9a3074c8079,2025-10-01,api_calls,20193,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
adb50463-1d45-4d82-b5d4-56c126184bb0,20e391e2-78f9-4f44-ac7c-933b5eb4dda7,2026-06-01,error_rate,0.4642,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
bf6ec787-7a8e-47ba-a7b9-0e66adeda528,9c7cdf11-b9ab-4514-b669-65283898ede3,2025-09-01,lead_conversion_rate,0.1039,"{""plan"":""business"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
a1f84809-7fff-4cb8-87a1-2ac01139a310,24942661-47c8-474b-9696-3c1731f95376,2025-09-01,trial_to_paid_conversion,10062,"{""plan"":""starter"",""segment"":""enterprise""}",2026-06-22T18:00:00+05:30
c71d8be2-1d8c-4be5-9ab0-c70d124a29e6,866ca971-f298-4c94-b1fa-acb31c007682,2026-02-01,retention_rate,0.9123,"{""plan"":""growth"",""segment"":""smb""}",2026-06-22T18:00:00+05:30
