id,tenant_id,user_id,agent_id,model,token_type,quantity,created_at
419d1adf-aefc-43eb-907e-3b0f9dd8df5a,625a0b93-8af5-41b8-9c35-25a868fdfa6a,c82c92de-eb3c-4d13-b553-9fcc6c1001c2,f109904a-76f1-4c4d-8e7e-2b7b7461f2a8,o4-mini,embedding,4479,2026-02-06T11:43:08+05:30
ad3d5118-9eab-4be4-bab1-c2266cea6cc0,286a6612-e573-4bb1-9e1f-3d71ab5e6927,3d9eda29-192f-467f-8ea8-dbeda926b258,880bde9a-0b6d-4288-af6c-93c8924e7172,gpt-4o-mini,prompt,9074,2025-07-30T00:48:44+05:30
526a1682-73a2-414d-9ac3-f9405079f323,96fc8dd8-d239-4c8d-9009-2eaf615aa270,e02ac942-c434-4649-8645-dcf5e50a7c43,0cf5d49d-3eb0-4f60-b056-30aab47b774f,claude-3.5-sonnet,prompt,2431,2025-08-18T14:23:57+05:30
ad31713c-cbca-4964-a90b-595d76b26302,1f4796dd-e2f5-495e-80ee-f62d6a5fd1f4,61e0f445-ac62-4ac8-847b-76ef90f6c821,8f2aad59-8339-4588-a717-1175381e9570,gpt-4.1-mini,prompt,14569,2025-11-20T05:59:37+05:30
d4c74a12-cd8c-43f1-b063-62e019916017,3f899647-6825-4337-820d-cf799c0c40c4,276d3881-4d05-4795-a0d3-387ad6fd1f8d,9577fec1-ff76-4c14-aaeb-8371678b3880,gpt-4.1,embedding,13348,2025-12-11T08:35:33+05:30
88fd9f1a-cf94-445a-806d-0fe0d575daf4,7890019b-3bd2-420c-bf76-fd50a2f8425a,c7d470ec-42d4-44b6-b33c-7955bafc40d6,370bb02a-14a0-459e-8aed-8b620f5404df,claude-3.5-sonnet,rerank,13619,2026-05-02T07:31:50+05:30
770d01d8-df14-4f73-bac1-56fbfae7ec26,0cb87847-1ae5-46e8-9f2a-3a1b3a4249fe,51d5f634-4e36-4c1b-a32f-9d53ca1362ba,1336e4b7-7a8a-4851-98f0-81c711c8d3ad,gpt-4.1-mini,embedding,10286,2025-08-15T03:06:58+05:30
c5d39ecd-e866-451c-ac59-b7732435c758,3785a502-7f4e-453a-a1d7-faa3f1e20839,08ee5c6f-5a47-4772-a5fa-ecdc0db1e71d,232199e7-9d9d-46d0-bdcc-e6f074289fa6,gpt-4o-mini,prompt,1969,2025-07-08T03:19:08+05:30
c8cd4de0-ead9-49eb-b6a7-20ca9fdc1d9b,a8262af6-0432-4337-aa86-b11268acfcdf,3d0b7de6-5652-45b5-b700-f12c16eec56f,3f66fe54-522a-426f-9bd1-ce6dd1c637f7,claude-3.5-sonnet,completion,15057,2025-12-28T12:13:52+05:30
8032b7c1-9353-48b1-811a-408270d0fb2d,286586f9-65db-4523-aa8d-dac703ee994c,35f82354-b217-4b02-b59f-fdb70b2e35c1,6588cf83-eebb-4858-937a-8d00fdfb03dd,o4-mini,completion,2903,2026-05-31T05:34:25+05:30
21775da0-c46c-4ce0-bc5a-abf7d52d4413,37f3e326-109e-45a1-b26b-133ec12dfa79,ebb705d0-17a8-4b45-b97f-ee0faa9d35ea,7101bef3-d9d7-4c5a-a3c4-fb4324655d7b,claude-3.5-sonnet,completion,8898,2026-05-22T03:13:10+05:30
cbabfc3a-365e-494d-a83f-538399d351af,b8231af9-8899-4123-a6ed-1c54f4fb5a8e,86d41242-838a-484a-b8e7-3f8bfe6044b8,287a9a12-372d-48c0-afb6-b6426eac0bef,gpt-4o-mini,embedding,394,2025-11-26T11:42:13+05:30
7fade8df-4721-4f42-9866-3130b00a26c5,dac2ec60-2b90-4e6a-a6fd-73763f7a2392,5bf9e4d2-77b7-4b51-9716-f3442b496677,7f8ed576-d016-4098-8479-38ca1b40d2e7,o4-mini,completion,4788,2025-07-04T08:55:00+05:30
4dfeb2a9-7242-43d1-9605-7c3115a11b88,db19f157-473f-45d3-9a62-db7b2376a58a,c428f577-11ff-488c-980c-32464f1f2e5a,17ef45c5-cdc6-44f5-8e1f-460dc005f972,gpt-4o-mini,rerank,2117,2025-10-06T10:48:07+05:30
c83c32e9-4f0b-4daa-b3bd-fa42404268cd,aa39c848-674c-42df-ba14-b5ce04cec18d,9f67476d-5b5c-4e52-b99a-876ae38b30fb,86ccab26-b6d5-471d-8443-5159da8f0fb0,gpt-4o-mini,rerank,432,2026-03-17T04:24:35+05:30
5c6f3264-ce75-49a1-84d4-f30d0df3d896,2eda65fa-8610-454b-81ea-41563e63a539,a9999c30-4b7e-492b-9f43-5768659fb24c,202f0220-a5a4-4010-8f16-06ac48f6ff65,o4-mini,rerank,7828,2026-05-29T13:45:33+05:30
ae7bfc63-b981-4d52-92b7-e53b73765b62,bd11dfbb-9e37-457e-ba16-79d0b6ab8b1a,2d96922f-9806-408e-9732-27be89fd1563,d044ee96-f2c3-4d26-bbba-5adf97464e1c,claude-3.5-sonnet,embedding,2579,2025-10-22T10:21:08+05:30
c91fa5cf-4d3a-49bb-9781-1342630ea8e0,19796083-52d5-49f6-b8a9-b73cee7085cc,8acffc4e-04d8-4dad-b5c6-89c9072db598,8329d280-7812-4cea-95a5-ff5d3018111b,gpt-4o-mini,completion,3734,2026-05-05T21:21:09+05:30
9b19995f-4b39-4394-91ed-411219480b79,8b882263-7fa2-4f23-b932-eae4fa459304,7eafe41a-b06f-49b4-9e88-31462b2b0770,af6a1898-6299-46f8-a3e6-d876f017ffd5,gpt-4.1,prompt,12440,2025-11-11T08:05:53+05:30
5f990c1a-dfa8-40b2-801b-a90418a20da6,fa539183-81c8-4d0f-bacb-6267333d1c1b,3f6f2151-1620-49c2-847d-407be178c7e8,af5d9b1e-5ce3-4654-8653-2572b0388031,gpt-4o-mini,rerank,12429,2026-02-06T14:24:28+05:30
82acf50a-e948-4abc-b0be-873f82c62f6c,3ab41fae-63e6-4780-8ff4-ca5b2b825f20,e0fcd82e-0635-4282-87c9-895982a17b7c,96539752-0108-4add-8fb1-20024b899aa0,o4-mini,rerank,11165,2026-05-18T09:07:21+05:30
a31b9a23-0882-4146-9e78-028174956f49,6e74233c-de4a-473c-a80e-0e99baefdeb9,21ac0ec4-9883-499d-b4dd-2f7a6db95c24,7c1a521c-286b-4fe9-ab68-48babcab1361,gpt-4.1,completion,4286,2026-02-02T10:30:08+05:30
325a86f0-e8e5-4b4d-b3ba-dd7b59322986,186b0742-c055-4d07-a912-29a608b22202,8422353b-4a93-4e42-bed4-bb9f34fe9b6e,6fd8e4c8-a3f1-4ff8-aaa2-0f7ee3e530eb,gpt-4.1,prompt,7708,2025-07-19T08:42:44+05:30
f960d9c8-6ffe-47f7-bb6f-5a2ee21004c5,e6c5d704-4538-4d96-ac52-015b040b3eb5,737fa8ca-5860-43f8-9590-8b6797159778,9e216584-7652-4bfd-9bc2-c980808c8dd4,o4-mini,prompt,8596,2025-11-11T08:50:14+05:30
5376d0f5-a50f-499a-a7fe-e87e6d69d56f,62d1fc83-acb3-479b-a8a4-49f0a1449cf7,fc00c8e8-bea8-44fe-8605-631629fda561,f44e1b33-d2f1-4c3c-9974-0b15982a19c2,claude-3.5-sonnet,prompt,5363,2025-10-19T01:39:17+05:30
149d2537-64bb-4903-96be-ffa704e1cfe1,6aaf7113-6f0c-4ca7-932f-78d4263ae7ad,e451ca09-9c19-4702-abc1-8b3229ba0211,2c30a0c4-f8b8-40f2-9956-695b17294749,o4-mini,prompt,5053,2025-12-29T13:05:12+05:30
83019d5c-ca2a-44b8-9a72-e1debc1a2940,82b0cd83-b2f5-480d-b17a-466f75466bd4,420b08f2-056e-4b5e-bd24-74b72d21cbd1,f6141aba-4058-492d-beb9-957726f1b1d3,gpt-4.1-mini,embedding,10832,2026-03-20T12:53:57+05:30
4e487b8c-7d7d-4597-9241-fa23382df207,3f461d4c-b77f-4049-ab8e-ef834a8759b6,41185150-1ec4-492d-a22b-bfd2351ed2d4,80caca6b-cbec-4f0a-b68f-88bc77042263,gpt-4.1-mini,prompt,10493,2025-10-12T02:57:35+05:30
f84fd341-eb0e-4276-bbb5-0546c8f2c4b2,221b47ef-4e7b-4324-b50b-b1e898d110cf,9cfdd848-a6f1-484e-9cc7-e277d78d81c8,3b75d8ff-29ea-4646-b713-06293d5fb3ed,gpt-4.1,completion,1640,2026-04-29T07:16:06+05:30
efc88264-f285-492e-b35a-42caeae54155,1684b696-1f2e-40ee-9682-1cbd179e0ae6,fd17b268-5120-4bd7-8f7c-d1e8e2a7df9c,d6ebf584-4ba4-41b6-9744-f7ffeecd1e69,gpt-4o-mini,prompt,9392,2026-05-06T09:18:59+05:30
b8fcc670-ad8d-47c8-8a0b-8d6742e1b3fc,88ff6a6d-41d9-4397-b08c-a781a12a6c01,9634c71e-8bce-4696-b006-f2260a28b9bf,3d862c69-7711-4598-b4ad-038074680023,gpt-4o-mini,rerank,14455,2026-04-30T13:46:36+05:30
7cc2ccfd-0519-43bf-967f-c43901b8f293,b254db86-bd76-4168-af2c-cf3516e111af,b6448fb0-b19d-4e8f-8f18-8afa084c56e7,6d902d6d-407c-4e62-b092-a5a1938ea974,claude-3.5-sonnet,completion,4347,2026-05-11T10:35:28+05:30
6b9228db-f303-47fb-ae9f-3ab7e5d57e77,4219408b-6244-47b2-971c-510482e34a49,fc066a19-8d6a-4816-b888-aa597cad5030,d46903d6-18a0-43ff-9347-f7953e02bf63,gpt-4.1,embedding,1240,2025-08-25T08:12:01+05:30
d93ddb57-edb4-4dee-881f-f4ab332cbf2a,5721ff54-f609-4775-92cf-69ed4a626205,32604b84-481d-4a81-b9e6-650a6002cdd1,aa22532d-af8c-4d58-8629-c5abffea18d7,gpt-4o-mini,prompt,4921,2026-03-27T04:31:58+05:30
5b766cab-a9d6-4051-a454-62baa6be7a1a,27975c78-6016-46e1-a850-3d0abbb73265,0e1717da-ff81-4427-bbb7-364cf54a62ba,bc98217d-b89f-467a-81a7-a051a4ca967b,claude-3.5-sonnet,rerank,10758,2025-10-29T00:25:26+05:30
7e484a08-99bb-4569-9a0c-883eea0851ea,fc237587-b313-4a36-ba18-cc1409fbefc0,19bb4c22-0d06-488b-9ce2-3c24c030d293,379320d5-8906-4423-aaaf-9d4f270da9e5,claude-3.5-sonnet,completion,242,2025-09-03T10:02:53+05:30
b8d4bc1e-2219-4712-87ef-5f8f51309888,8a845d58-72ff-4695-b5fd-45584e1a0c86,9b44612c-bbf8-4b1e-8239-7f32d8e80c67,af43a5d4-bf46-4423-8f0b-384da2971c1e,gpt-4.1-mini,embedding,1062,2025-12-14T13:58:23+05:30
c382abf1-5d91-4a22-ab70-dced34c385d0,3f6fdc77-27af-4135-827d-42666d8c4b39,401f4d62-6595-4afa-a87e-0e76ab0f235f,9f670e63-8863-441a-8e09-9431b7104c03,gpt-4o-mini,completion,12700,2025-07-01T21:34:01+05:30
5ec206c4-4de8-4070-8052-57be016b8751,d44c526f-ce3b-40e8-84f9-3d1f18f3112f,0c14d48f-a3ad-4351-b4c4-98d70a55d418,c3c097aa-ee99-40a9-9086-c41739e24703,gpt-4.1,rerank,12756,2025-11-20T02:11:18+05:30
0d95c93d-8b8a-414d-a3af-36a99e7b04cd,dca75c09-a442-4f83-ab79-c81d9376f292,45d79bd6-e176-4313-b407-9f9e33df53c2,dc761fca-546d-4e8e-9db1-103c35b6e423,gpt-4.1,prompt,1026,2025-06-23T13:31:19+05:30
666fbe3d-0d83-4392-948d-84d7398fafdc,40ffa373-e2b6-446c-b186-c6b7dbe8227b,67e05b41-7ba6-41b0-a3a7-b649c9f991d1,0f5cf161-d5c0-4cdb-bc90-e624f8660b33,gpt-4.1,completion,1597,2025-12-12T07:08:31+05:30
cb7c01e4-4168-47b5-ac7c-0a1810e7c56f,af07c12d-6f55-4164-be21-e00207c15b22,94a3edbd-5c4e-450f-9915-acc686256495,cc0a62fb-b82a-4fbc-8ab8-b9d86779343a,claude-3.5-sonnet,completion,14467,2025-12-01T04:27:20+05:30
15fc06da-cae2-4a18-a55a-6b3214e7e0e3,dc89b3d4-5f97-4d48-a1a3-68915918fb41,0234891a-3c36-4f73-98df-9b4822eb1e04,dc0ef0d2-0d48-4be0-9979-36e485afdf15,gpt-4o-mini,embedding,10137,2026-01-29T03:44:23+05:30
8d2f637f-af6e-4332-ad80-41e1a1240e56,3655cd4c-127b-4db7-af21-8cf93eeb53ec,58c8ea26-348a-4fab-9f1d-04a57c72e618,6d58635f-fa6a-4f2b-80c8-7bf3519a0348,o4-mini,embedding,8994,2026-01-01T08:10:00+05:30
e736ea00-0232-45bb-84d3-4ec671587f1d,af37cacc-79ec-461f-bd25-6df56bb5f657,e83a3be2-5216-4ab5-8ec3-635beb5a2115,00e12707-a1ac-43f9-845a-347df1261b90,gpt-4.1,embedding,5133,2025-08-07T11:42:04+05:30
18a4c034-a835-4a2c-8e7a-015f69652538,9f436889-aa99-4169-92aa-e0ca592ff0d9,d42abae9-bebe-4767-af79-b591aea75e43,97f3d3a6-dd50-4427-adfc-338970a1a4a1,gpt-4.1-mini,prompt,9838,2025-09-26T09:28:15+05:30
bad18197-6acc-45cc-816d-1ac85f1dc93f,8c47b485-e933-4eb6-8fd6-1d8b8c26a097,eb4df4b2-1f16-4c1b-9766-f55ddbe3dcdb,d282fca2-e46b-47be-b23e-d364580aa400,o4-mini,rerank,15312,2025-12-01T00:36:03+05:30
343f21a2-09aa-4679-aa49-7c321b5ae2eb,ef13881f-58bd-4f7f-9782-e997e6346a91,eac1367c-68ac-44ed-91f9-ba28f58ee1dd,7de93eaf-e7f7-4628-be8f-085ae5c9225b,gpt-4.1-mini,completion,11933,2025-07-15T04:44:22+05:30
3b3af1ea-ee2e-41b5-a6bb-7816982ac8b1,b6adb4c8-a367-444e-b0c0-e4d43f0f40f8,cd44fc17-596e-45ad-87a0-05210e476288,7f11647b-8fd6-41c7-83a1-0a1cd6249f22,o4-mini,rerank,8860,2025-10-29T12:22:58+05:30
9a095385-098e-4d72-af08-e52144cc1275,fa7fa7e4-b831-4f47-81b1-1d5c000c7235,dd6cb101-5b4b-44f8-aa24-4fd9d5dd014c,75a6e40b-8d88-46d1-9538-840911342527,o4-mini,embedding,15080,2026-04-15T10:53:30+05:30
691b3be4-1ea0-450a-89ba-6e93060db1fc,3344bf48-e09f-4dd6-bac7-8f2176a976e8,5f6790d3-3abe-4032-8be5-65827cfc8e2a,9c7fe730-df86-424e-aca7-64afca119548,claude-3.5-sonnet,rerank,517,2025-06-23T01:36:17+05:30
92d8330e-9dc5-493e-ac3e-e0039e7c24a0,3bc616b1-6b6d-4198-a1c2-5af8107925c2,ff7e984b-97b9-436e-90d7-5f1af81fe462,e38830d2-07d9-47aa-9f16-ebfa4d220120,o4-mini,embedding,1570,2025-12-04T11:53:34+05:30
30465a2a-b052-4829-b542-a3a218b7ac50,a66fe0af-8aa7-4f54-b84f-a7aba589a541,2df9bd1f-976e-4e12-bb44-03114477b822,ddb0dade-c667-4f97-8777-73ecffb25007,gpt-4o-mini,completion,9117,2025-11-11T21:21:32+05:30
234db6f4-4c58-4619-86c9-c2a26a57bfa6,bf990cc6-2bea-49b5-a7c6-e8141d5636d9,d18511f4-e348-413d-88db-023901b77099,c5c88614-e79d-40ea-8850-f0b1e7856be3,o4-mini,rerank,11493,2026-03-16T09:13:27+05:30
9436ab3a-ed8a-419d-a2bf-be4a87bb255d,42c504de-56f2-4bbf-a80a-ab0cc454c841,03540939-0b23-48ea-8516-f12ab9d06a45,54e68dc5-ce22-4e41-8fa8-74f73b8c8ce0,gpt-4o-mini,completion,7939,2026-01-31T11:42:39+05:30
54d89911-f906-47aa-9c9c-e586811ab70c,ba8b6b83-09a3-4a2b-b5d2-352ba3183afb,745a0316-53e1-461f-874e-d4b6fafbd69c,73051108-f916-4e9d-8df4-429bb12a086c,gpt-4.1-mini,embedding,3059,2026-06-01T04:29:35+05:30
63f9a4bf-0a28-4928-adff-2dee6fa971c1,8d211331-c0ee-42a8-9d2e-3040aec68e55,3d0ed49c-4e5e-43e8-b179-7bb3e817df13,e08f7025-f5bb-4360-bc58-c9ba6766acde,gpt-4.1-mini,embedding,2561,2025-08-02T02:05:06+05:30
57fffb85-a466-4254-ada0-f4d3862655f1,04f71722-5818-4560-b637-c9022accfb1a,2757dc99-238a-478b-8d7e-664ed4962201,86f00c5d-eaa2-46c1-9d73-ad9616fbc9a2,gpt-4.1-mini,rerank,9457,2026-04-25T05:48:05+05:30
9daa919f-f637-46ec-9010-1ecff3a05066,c558b925-34f3-459d-a572-6013c0c8fdc6,0103be98-9f90-4940-8cac-54fd9690575f,baa5d804-38d8-4045-95d9-3e63145f11bd,o4-mini,rerank,7243,2025-09-21T05:40:13+05:30
57eb6acd-c690-4d49-8d0f-8c328a270516,9d0c0c4e-df96-45fe-ba85-1e34f8863d5c,9ac82d76-09f4-4866-804a-bda60b24e280,2daf6f03-5834-46d3-abc8-fb58aafe3f0e,gpt-4.1,rerank,6665,2025-10-17T17:43:11+05:30
eae158e7-90fa-4bef-94af-5aa3cdc81cec,2e723f35-3823-4764-8736-51e128b2d9f6,7f28aeec-fcda-4435-b613-a61722ba8abe,274050df-1646-45cc-86e8-f79275a5e5ce,gpt-4.1-mini,embedding,5830,2026-01-22T11:48:38+05:30
4d457c25-4ebe-46e6-b2d6-1dc4d48e38cd,865e53c2-3423-432e-b4a0-76bf73c45981,97718494-de38-44b8-b684-ff3c74169a65,63a4415f-e1db-4f2e-960a-13ab678de537,gpt-4.1-mini,embedding,596,2025-11-09T08:25:14+05:30
e06b38b5-a9cf-438f-8616-5c1755ed3deb,88655c61-105c-431e-a284-692c2c98e378,070911dc-a776-4823-ba84-8235dcb488dc,42178ceb-3379-4622-a9cb-973b64e13096,o4-mini,prompt,10478,2026-04-08T04:15:48+05:30
dd16063d-6f95-465d-b244-f9c7739a490f,e606d766-3c5b-4099-990b-d169a7b127c0,949821f3-7c11-40c9-a0f8-5950f50d4ad8,11ceab0d-0871-4c67-9043-e471410dd344,gpt-4.1-mini,rerank,8544,2026-04-17T09:06:46+05:30
f494ca29-0ba7-40ad-a933-56abcde8110d,47935b6f-cff3-4aad-9564-90e849f9257f,f21f8a88-32b0-481e-8d4f-3f94375015a8,3d645ed9-aa7b-41c6-9f1d-076dd77f7ffa,gpt-4.1-mini,rerank,14453,2025-08-29T03:07:38+05:30
76c6d1d4-1588-40cb-abb8-891a6d3face6,7b7fa9f2-aa58-4ed2-b4b1-ce3c9f8c6ba4,bbf4030f-48b2-4bee-96b4-9b373173d6b7,6faaf100-b9fc-48ba-ac41-dd2470cffeac,o4-mini,completion,4933,2025-11-28T08:51:27+05:30
8e01d0f2-295a-4528-a444-5c389705f755,73c6b82b-3235-43b3-a114-871f04125ba2,e695ffe1-7175-41ab-b012-cba90e4d1805,e1b79a59-affd-456c-90fd-0ebef321dbca,gpt-4o-mini,completion,10354,2026-03-22T14:19:34+05:30
62df8a08-e0fe-47cb-a782-6035e24ed782,daca5b94-1ecf-4e25-bca3-a05f4a97aed7,17cde75e-bef4-4566-a0a5-aea67571b150,863f47cd-dd6f-46bd-b822-7db4dbbc4d81,gpt-4.1-mini,embedding,5780,2026-01-20T16:57:38+05:30
02082e4e-bdbe-4a21-852f-dd076c0b2dfc,38473e01-c242-4cf3-b50a-2155488f217b,b8e000ad-5ee4-45e5-83a1-c5e5b9d2c456,20bd8563-8b70-449e-9663-12af551a3f5a,gpt-4.1-mini,embedding,6809,2026-01-20T12:55:39+05:30
06c591e0-f061-4169-a8c7-9a4107dffa56,62989742-537f-4a5b-8d82-43a2b2b8a120,37fef813-c761-4261-8dc3-b6ec384b1de0,7784412f-14b9-4731-9120-2906ecc85100,o4-mini,embedding,15882,2026-05-07T08:14:01+05:30
80bcfb21-ce16-462b-8370-d2252b851be4,bc63a23f-4606-4d04-898f-fcc2e9f0a225,8a411eb3-19c6-4fec-ab74-49dda268ef94,e652ce84-95d2-4302-9a2f-0aa60d530cf3,gpt-4.1-mini,completion,1781,2026-02-11T09:25:14+05:30
c7bd3e05-6589-4a82-9a99-e7294def7402,945028fd-0b45-426c-8bc9-2146b9087d45,deee291a-e077-431f-a455-7cdf2de2638e,f4ea3ee5-7eda-4492-9bc6-664f30917b85,gpt-4.1,completion,5182,2025-11-10T11:16:31+05:30
f46e8a54-c6a9-4768-b136-6954eca50129,f3ae9244-36e3-44a1-bed8-519e5307f539,0cd16e6e-fc66-41cd-807a-09b2376ea36b,7afef24f-70e3-4746-b107-55dd410d75ac,o4-mini,completion,11287,2026-06-08T09:51:32+05:30
cb37d7a1-efe9-483f-90fe-00554601e1f6,d0b7c147-b892-476d-96d4-51caa9550b35,312ea6f2-c0d2-4064-a77a-cd87c36b4a15,13d38df3-babd-445c-b9f8-c98b7a9035a6,gpt-4.1-mini,completion,15758,2025-11-30T11:59:54+05:30
ff4efc10-ec3f-49be-9e20-406e3b76ec7e,b79eaaf6-8699-4726-a6e6-f5686d743bc3,29d53b81-9fff-4d1e-b5b5-acf2f807d258,7e8b8142-cf2e-48f8-a4e9-b2df9c9a0b49,o4-mini,completion,9261,2026-01-19T02:02:44+05:30
316e2522-7f89-423e-a1f8-5f8aac67dfbb,37a88710-a867-4c0b-a3a7-5212603be535,ddbeac1b-4d7f-49bf-b230-51efde138cc9,4e92f0e0-c632-4502-84a6-b83e0c414631,claude-3.5-sonnet,prompt,7820,2026-04-20T12:49:08+05:30
698f02ed-f5ad-4c79-b9bf-4a79a67cd1a9,c929a19d-dc0b-443f-a457-2a252304b7c6,b56c8937-f0ff-43c2-939d-121f6075295f,e6966b40-eb88-468d-a5b5-e085de57fb13,gpt-4o-mini,completion,9344,2025-11-07T11:53:43+05:30
b06a98b7-fe56-4770-8bac-5918c450f053,8e966590-3c4d-4dd6-bf81-0ab911ffdf4d,b136e6f4-59e9-4b6f-b6e5-e3f10d300eb9,382123b5-eeed-436a-b280-d09f001beb7c,o4-mini,prompt,5966,2025-12-19T12:16:28+05:30
a07ddac5-6845-4d16-9458-10fe0aecd210,ee36f275-23f0-42a4-91da-feca95bafd55,95ded168-1ac7-4cbf-8bbc-457b1e1e298d,34c95617-5a82-4f17-a7a8-cac0c8c6b759,claude-3.5-sonnet,prompt,7659,2026-02-20T10:35:26+05:30
53f02f4e-8048-43de-b97a-2d1b29d13659,6b93610b-e9e4-48c0-a17e-4012ab2a54e7,40b2fb91-f554-4159-8c39-20aa10e92919,79e07f93-429b-4193-9b98-0fdab59426da,gpt-4.1-mini,completion,3368,2025-10-23T15:42:50+05:30
5c49e2c2-4af7-469f-bb04-acc6b7b437fd,f29f3bfb-f028-450c-aa96-8c9a9b46408f,e2a680ff-003d-41ba-9a92-4347c0d910e0,34e9341a-bbcf-4e79-8d48-b72ab2a1a3f2,gpt-4.1,prompt,7032,2026-05-10T12:51:17+05:30
3edbd1e0-3356-4c63-a5ba-7606c93578fe,e7c6ab78-9e77-42ed-bb85-24378e8a8f8f,c4f93e95-6086-4b4f-ad30-dc300b71f785,69581646-f581-401c-8fc3-bfbbd8709c25,claude-3.5-sonnet,rerank,12763,2026-04-27T13:50:34+05:30
c2f27c39-0991-435e-8653-d2d5979654a2,b3ffcadd-6ef5-48bd-b43a-d84e8e7603bb,3657c246-fafd-4f88-a757-78a9b12204f7,1a690d6d-2ced-4e02-b133-310f20b15e94,gpt-4.1-mini,prompt,15017,2025-08-30T08:51:40+05:30
5736aa76-2804-46c9-b8b1-0891de0506ae,2a8bdee3-cf41-4164-9414-4ad0e24f6208,864fbafc-26a9-48b6-969a-32d5de4d43fd,8ce9c980-7dba-43a1-bc7a-7947d2f994e4,o4-mini,embedding,13538,2026-04-08T06:48:01+05:30
5efaf262-476b-40f6-96cf-40507d26c439,22580c20-4668-438d-8000-5b4ac3504fec,e8b0eb25-2be6-4a95-a337-f939fa5fbf06,081223a4-8158-4da5-860d-89102fa7c1c5,claude-3.5-sonnet,rerank,13390,2025-10-07T05:49:32+05:30
eda84ee3-ad20-451d-9e99-bfcffd468583,22656626-636d-4ed4-ae35-36d32038cd89,a5b566f7-6cd0-46ac-b95c-9b3b9d802676,8fd1dfb4-a4f0-4967-b548-a0df50d7b5b7,gpt-4.1-mini,rerank,2968,2026-04-05T18:26:05+05:30
53b0c1a3-65c7-4c2d-989d-e14ee9c7512c,74e4a042-14bc-4bd0-94c3-712e6e71e2a0,292f3a6e-721d-49e8-8831-061cbbdd592e,efc3eb5d-44f4-4da8-8910-c95b8794654d,o4-mini,rerank,10860,2026-06-18T19:25:03+05:30
3bc04523-1728-4795-93c8-9770f923b8d8,89f1f1db-b61e-45a4-9de4-368c60aca560,23867fcf-0079-4c20-b4f6-ac954f655df9,0493619a-58f0-4182-9a07-39d188e0a52d,claude-3.5-sonnet,embedding,3863,2025-12-05T14:50:47+05:30
131190a5-2872-40b8-9c54-4dc7c27fdad4,217e8f0c-ee70-46a8-86f7-46a555c9f3cb,91573b2e-e4b2-457e-96c8-0838af247ebf,2816f204-7089-4c0d-87ff-2197dfea5030,o4-mini,rerank,10754,2026-04-05T11:28:04+05:30
25c97261-d9b7-4638-ab19-83dc41cc52e7,21c07fc4-c080-412b-8a3b-5e65a0e54bed,6e573b8a-9280-4d0d-8eec-9438c72751f0,58d3ac8c-e5b2-4a97-a06c-3033f6953cef,gpt-4o-mini,prompt,1223,2026-04-13T11:29:07+05:30
442ed3df-d128-4ecd-b7b3-e9a817d8657a,a1bb468c-d844-4eee-9db6-996fd5e60269,5d51cdf1-de9d-4fce-968f-0b45a1554a48,da1a1de8-5506-47b9-9e9a-2f52992a79c4,gpt-4o-mini,rerank,14760,2025-12-31T07:25:58+05:30
6f21054a-7bf8-4458-be4a-b93e1196cec7,e3d1ce27-386d-437e-94d7-c9e37879f9ca,a47b3649-9622-4e64-b212-9c83f4f9376f,cf1ea110-4fb8-4a2d-9145-2969cd6be4fe,gpt-4o-mini,rerank,13739,2026-03-26T09:50:31+05:30
a15dcf8e-630c-4029-ad58-d72a5528dc32,611eddd3-6ce9-4840-bd72-9c813f60b310,2b5fae07-9298-4194-b8c7-f3ae28b90f16,f80c55b2-70ad-4a8d-b071-d40ae825be1f,o4-mini,prompt,8748,2026-03-23T10:46:13+05:30
f44c7e92-9a60-47be-8a32-11ae5106841b,d346e3a9-8255-47dc-b9f9-709aaa2f7470,e95e34c5-a8bc-4023-a610-55d12bf7a966,5eb618e7-c333-4017-80aa-c28837da11e9,claude-3.5-sonnet,completion,6215,2026-05-11T13:39:51+05:30
a66f8827-6caa-4bcf-8a41-02a4823225e2,f6e1dbd6-3c85-438a-a92b-8667e1d17973,64b04b56-b2fa-462f-b651-affc24657e1a,28948b65-9ad3-4594-b853-d8a3b181e61c,gpt-4.1-mini,prompt,4209,2025-11-21T02:35:56+05:30
50cf881b-a41f-446a-aff0-a296dc7fd9c1,3cf7fc30-b5b5-4bfe-9c9f-34add0a3849b,ccb43a1b-9167-4185-9919-693c103ea146,10a6f2b2-dd30-4137-b6bc-07047d2a7e27,gpt-4.1-mini,embedding,2726,2025-10-07T06:35:52+05:30
52efdfd4-d0ca-44b9-93b0-e0c71a0cac60,0c261258-a703-4d8d-96bd-9060c8049b73,c641c94d-9a0c-4570-800f-2d33ac8df4f4,f522d18d-0149-4eba-9784-04f874ceec38,gpt-4o-mini,completion,8863,2025-10-09T12:14:23+05:30
fe01234c-6a55-4b94-83c4-5ce861653f46,582877fd-5888-47f4-97cd-19519e80f833,353ff9b6-7a14-4f10-b215-078e9713000e,3fc50d09-67b8-4527-9c97-13685175f2fc,gpt-4.1,prompt,2967,2026-03-26T13:27:37+05:30
8511ec75-a77e-4975-8f2b-3c013cd649cf,a175312b-7813-4f3d-89c2-1d6b34a7b953,5398bed4-4ff2-4df7-92f1-29c872aa3398,19658e6f-7d62-4d35-b373-b97e8223e6b1,claude-3.5-sonnet,embedding,7140,2025-10-26T08:27:47+05:30
